review_id,score,duration,comment
ChdDSUhNMG9nS0VJQ0FnSUN6eFlta3J3RRAB,5,4 個月前,"環境乾淨舒適
服務人員親切
早餐好吃且品項豐富"
ChdDSUhNMG9nS0VJQ0FnSUNIa0lpbjF3RRAB,5,1 個月前,房間舒適.餐飲好吃，服務人員態度很好
ChdDSUhNMG9nS0VJQ0FnSUM5dWNyTnNBRRAB,5,7 個月前,"平日入住整體體驗還不錯，而且很特別是可以選擇晚點入住，隔天最晚14:00退房，讓旅客可以睡晚一點再慢慢整理行李退房，很讚！
頂樓整個主題很網美粉紅風格，很好拍照，還有活動零食點心可以吃，停車也很方便！"
ChZDSUhNMG9nS0VJQ0FnSUNMM3M3Rk9nEAE,5,3 個月前,"很好的住宿經驗
服務人員服務好
房間乾淨
食物好吃
值得推薦"
ChZDSUhNMG9nS0VJQ0FnSURuNXRYS1VnEAE,5,1 週前,飯店乾淨，服務人員親切🥰
ChZDSUhNMG9nS0VJQ0FnSURyX2RLc093EAE,5,2 個月前,一樓有可以歡聚續攤的謐謐空間，團體出遊很方便，還有泡麵販賣機
ChdDSUhNMG9nS0VJQ0FnSURIcTgtZ3p3RRAB,5,3 週前,"服務人員溫柔細心講解,住房舒適！"
ChdDSUhNMG9nS0VJQ0FnSUNkdmVXUmdnRRAB,5,7 個月前,"房間很寬敞，有充足的置物空間及掛衣桿。
浴室沐浴乳、洗髮精香味不錯～
跟房間的淡淡甜果香相似。
（吹風機風力再強一些會對長髮更友善🤗）

有免費宵夜場可以解嘴饞。
（許願飲料可以多一些選擇）

早餐的選擇性多（ 吐司新鮮度略嫌不足🫣）

飯店停車位多，好像不會沒位子？！👍🏻"
ChdDSUhNMG9nS0VJQ0FnSUNUeTZ2bHlBRRAB,5,4 個月前,"真的非常非常喜歡煙波大飯店宜蘭館❤️
櫃檯人員和房務人員都非常客氣和熱心
讓我這兩天住宿非常的愉快
心情放鬆了不少"
ChZDSUhNMG9nS0VJQ0FnSURiM2RhUVR3EAE,5,2 個月前,太棒的服務！下次住宿一定選煙波
ChZDSUhNMG9nS0VJQ0FnSUREd1phWlFREAE,4,6 個月前,"飯店地點很特別 在縣議會附近
好天氣看得到山脈 飯店頂樓有遛小孩的地方 室內外都有 要看住宿房間飯店裡的餐廳很不錯吃 也可以排星期三逛 清溝夜市 開車只要半小時"
ChZDSUhNMG9nS0VJQ0FnSUNEdUpHY1NREAE,4,6 個月前,環境優美而且很安靜，但是要預定的時候最好要看一下有沒有附早餐，不然有些比較便宜的價錢反而可以早午餐，透過訂房平台的反而不含早餐，好像是從官網訂購會比較划算，還有飯店不給盥洗用具，也是比較奇葩的
ChdDSUhNMG9nS0VJQ0FnSUNia2QzZTB3RRAB,5,2 個月前,早餐好吃 服務親切 房間也很舒服
ChZDSUhNMG9nS0VJQ0FnSUN6dnJxd013EAE,5,4 個月前,"環境清淨幽雅，視野很好，離市區也不遠
很棒的住宿地點"
ChZDSUhNMG9nS0VJQ0FnSURuNXFPNFFREAE,5,1 週前,煙波宜蘭館服務好，暗黑派派很嗨👍
ChZDSUhNMG9nS0VJQ0FnSURIeWFlQVVREAE,5,3 週前,整個宜蘭CP值最高的飯店，早餐相當多樣好吃。
ChdDSUhNMG9nS0VJQ0FnSURyai1UTHJnRRAB,5,2 個月前,櫃檯人員服務周到 住宿下來的體驗很好會想再次回訪
ChZDSUhNMG9nS0VJQ0FnSUM3b29UaU93EAE,5,1 個月前,"沒話說的餐點和服務👍👍👍
用自助報到機不用排隊‼️"
ChdDSUhNMG9nS0VJQ0FnSUNycE5fZDhnRRAB,5,3 個月前,到東門夜市和羅東夜市都很方便，床非常舒適，服務人員很親切。
ChdDSUhNMG9nS0VJQ0FnSURIcTRmaHF3RRAB,5,3 週前,服務親切，房間乾淨好眠，值得推薦。
ChdDSUhNMG9nS0VJQ0FnSUNMaVAtMjBBRRAB,5,3 個月前,服務好 態度優 是個很好住宿的選擇
ChdDSUhNMG9nS0VJQ0FnSUNEb0pQWHBBRRAB,5,6 個月前,"非常開心飯店很貼心替我們把小床升級大床，讓我們可以好好休息及放鬆😊😊
飯店環境不錯，空間寬敞明亮，周圍環境清淨👍👍"
ChdDSUhNMG9nS0VJQ0FnSURIcWREVzhBRRAB,5,3 週前,櫃檯服務人員親切專業，介紹設施內容很詳細
ChdDSUhNMG9nS0VJQ0FnSURyei02Tm5RRRAB,5,2 個月前,早餐多樣化好吃，用餐環境佳，房間空間舒適
ChdDSUhNMG9nS0VJQ0FnSURqaExqODJnRRAB,5,5 個月前,"環境整潔，硬體設備好
早餐多元化且時間充足
服務人員專業且態度好"
ChdDSUhNMG9nS0VJQ0FnSURqeTRtdXJBRRAB,5,5 個月前,"乾淨整潔，設備環境新
有室內&室外停車區
超過停車位負荷量
會有專人協助鄰近停車"
ChdDSUhNMG9nS0VJQ0FnSUNueklLT2pRRRAB,5,2 週前,每次來都收到「升等」優惠， 超開心的！
ChdDSUhNMG9nS0VJQ0FnSUM5eEw3QS1nRRAB,5,7 個月前,"房間乾淨舒服適，隔音好，晚上很安靜。
附的早餐，用餐時間最晚是12點，可以吃到下午1點半，可以11點退房，再去好好用餐，很棒.....光這點優閒，我就會選它了"
ChdDSUhNMG9nS0VJQ0FnSURqd3JPb3R3RRAB,5,5 個月前,房間好大，床很舒服，窗戶風景很漂亮，景觀很棒，又有附贈甜點宵夜，超讚的。
ChdDSUhNMG9nS0VJQ0FnSUNUNXV2Vm5RRRAB,4,4 個月前,"房間內清潔做的很好！
櫃台（Receiption）很親且熱心！
早餐很豐盛！"
ChZDSUhNMG9nS0VJQ0FnSURidm9IR0tBEAE,5,2 個月前,飯店服務優秀、舒適風景宜人，非常值得來入住哦！
ChZDSUhNMG9nS0VJQ0FnSUM5azlHS2FREAE,5,7 個月前,住房退房策略很棒！我們一向晚進房，過去其他飯店（包含五星級）也沒有這樣可以讓人晚上6：00進房，隔天下午2：00退房的！這對我們來說，真是太棒了！也符合公平機制！其次餐食對素食者蠻有善的！還蠻多樣的選擇，但比起老爺酒店還是略少！房間乾淨，算是大間。算是C/P值個高的飯店，總之下次還會來住的。惟一美中不足的是沒有溫泉或泡湯.三溫暖的設施，房間也沒有浴缸可以泡澡！
ChZDSUhNMG9nS0VJQ0FnSUNqNmJpM2ZnEAE,5,5 個月前,"地點是有別於一般位処交通方便之處
但也顯得安靜不打擾也是個另類特別的選擇"
ChZDSUhNMG9nS0VJQ0FnSUREMU9PVWR3EAE,5,6 個月前,跟團一起去旅行住的飯店，飯店很新但地點較為偏僻樓下交誼廳有投幣式販賣機，早餐多樣化選擇味道還不錯。
ChdDSUhNMG9nS0VJQ0FnSUQ3OWFtMXd3RRAB,4,1 個月前,環保型飯店 房間空間寬敞 進市區可櫃檯租借單車
ChRDSUhNMG9nS0VJQ0FnSUM5MjVvUhAB,5,7 個月前,"第一印象是服務人員的親切熱心，房內衛浴隔間很棒不用洗個手也要進浴室，再來就是享用早餐時，不禁要給廚師們的用心按個讚，很豐盛
住兩晚總評“舒適”"
ChZDSUhNMG9nS0VJQ0FnSUR6cFlfRUJBEAE,5,4 個月前,宜蘭最推薦的旅宿👍可以選擇晚入住晚退房的方案，非常適合遠道來訪的旅客。
ChZDSUhNMG9nS0VJQ0FnSURIeVpYSllnEAE,5,3 週前,非常舒服，服務很好，CP值很高！
ChdDSUhNMG9nS0VJQ0FnSUNuX3JESjJBRRAB,5,2 週前,服務人員態度佳 客房硬體設備新
ChZDSUhNMG9nS0VJQ0FnSUNyaklXTmN3EAE,5,3 個月前,"早餐很棒 可以吃到下午
離市區有段距離 環境幽靜"
ChZDSUhNMG9nS0VJQ0FnSUNudnFmc2J3EAE,5,2 週前,服務品質優良，房間寬敞舒適空間大
ChdDSUhNMG9nS0VJQ0FnSUNUOGVId25BRRAB,5,4 個月前,早餐的食材品質 烹飪都讓我很滿意 住宿也非常滿意
ChdDSUhNMG9nS0VJQ0FnSURyMUlmdTVnRRAB,5,2 個月前,是個讓人可以放鬆安靜的地方，服務專業，餐點很好
ChZDSUhNMG9nS0VJQ0FnSUNkNHYtNldnEAE,4,7 個月前,"真的好喜歡煙波的早餐
每次去都不會讓人失望
而且響應環保的人還可以換成點數

寶寶的用品只要有跟煙波說要租借
也都會準備齊全～～～
感謝你們的澡盆、嬰兒沐浴乳、蒸汽消毒鍋、嬰兒床

可惜的是嬰兒床高度沒辦法調整
帶嫩嬰的我們放下或抱起
腰都很折磨

我還是會去煙波，但希望能有改善
容許我少一顆星🙏🏻🙏🏻🙏🏻"
ChZDSUhNMG9nS0VJQ0FnSURyOXEtOFBBEAE,5,2 個月前,櫃台人員親切，房間舒適！自助早餐好吃！
ChdDSUhNMG9nS0VJQ0FnSUNkZ0tmYjdBRRAB,5,8 個月前,"入住的服務人員都很親切，尤其是櫃檯人員沈家孜服務真的很好很親切。
菜很好吃飯店清潔乾淨，田于軒也非常親切的協助我處理一些不清楚的事，優秀的員工希望公司給予獎勵，以資鼓勵。
你們好的服務就是我們再度光臨的動力，謝謝。"
ChdDSUhNMG9nS0VJQ0FnSUNubnBuY2dRRRAB,5,2 週前,非常棒的環境跟服務，下次還要再來
ChdDSUhNMG9nS0VJQ0FnSURENEo2czJ3RRAB,5,6 個月前,房間乾淨，燈光明亮，是環保飯店，很喜歡到走廊飲水機裝水，下次還想再來住
ChdDSUhNMG9nS0VJQ0FnSURiOHVlYnZRRRAB,5,2 個月前,停車方便，風景寧靜，餐點菜色多樣美味
ChdDSUhNMG9nS0VJQ0FnSURIeVliSjZ3RRAB,5,3 週前,很讚👍房間乾淨，櫃檯人員親切 …
ChZDSUhNMG9nS0VJQ0FnSURidWRmWUtnEAE,5,2 個月前,服務真的很好  環境遠了點 早餐好吃
ChdDSUhNMG9nS0VJQ0FnSUQ5NGFENHh3RRAB,4,6 個月前,20240318 房間床偏軟，早餐很豐盛多樣，但只記得有卜肉，蒸蛋，炒蛋。東西多吃的太飽還可以到吃下午13：30，結果計劃要去的當地小吃都吃不下了，以後還是别住這裡了。用的這杯子花紋乍看之下還以為没洗乾淨！
ChZDSUhNMG9nS0VJQ0FnSUM5N1BHOWVREAE,4,7 個月前,"服務人員親切有禮 房間隔音不錯
早餐很棒 比起很多飯店很有特色 ！
景色很棒 但開窗呼吸新鮮空氣卻聞到二手菸 雖然禁菸 但還是會有房客在陽台抽菸
有個小地方我覺得超細心的：晾衣架掛鉤部分有塑膠套，衣架掛至跟橫桿時不會有惱人的金屬撞擊聲，這個小細節超級加分！"
ChdDSUhNMG9nS0VJQ0FnSURqOU1pSmlBRRAB,5,5 個月前,CP值超高的煙波～早餐豐富、晚上的派對餐也是很棒，家庭房大又舒適，值得推薦👍
ChdDSUhNMG9nS0VJQ0FnSUNEMHNmRG9BRRAB,3,6 個月前,昨天中午去吃飯，栗子沒熟，不只一個，好幾個都是，吃起來都很生，南瓜也有點硬，覺得可以再熟一點。
ChdDSUhNMG9nS0VJQ0FnSURuaHNDaTNRRRAB,5,1 週前,舒適放鬆的好地方，享受心靈
ChdDSUhNMG9nS0VJQ0FnSUNkNExUNm5nRRAB,5,8 個月前,整體而言是非常棒的飯店!值得5顆星。可以留意一下服務人員向住客傳達或回覆宵夜與早餐用餐的事情(1.服務人員跟我說宵夜快結束了，但事實上還有一小時，而且也有人比我們晚進來的人。2.建議我們早餐九點下來，但是飯店的規範是可以用餐到下午1點，反而因為較早來用餐的人久留，剩餘位子不多)。
ChZDSUhNMG9nS0VJQ0FnSUNIa0o3OURREAE,5,1 個月前,人員態度好，餐點多樣好吃，環境整潔
ChdDSUhNMG9nS0VJQ0FnSURiM00yWHRRRRAB,5,2 個月前,早餐很緊緻，服務好，孩子很開心頂樓的設施
ChZDSUhNMG9nS0VJQ0FnSUNyaVpqcVNnEAE,5,3 個月前,"櫃檯人員非常專業
服務親切
尤其Joy Shen 推薦！！！
下次會再來 感謝"
ChZDSUhNMG9nS0VJQ0FnSUNUbTVpaWRBEAE,5,4 個月前,房間很大，床軟硬適中，整體的整潔都很棒，服務也很熱忱
ChZDSUhNMG9nS0VJQ0FnSUM5NEwzMkRnEAE,4,7 個月前,"館內基本上可以說沒什麼設施，尤其是晚上的暗黑派派真的令人蠻失望的，就是一個把燈關暗一點的點心宵夜時間而！

再來就是在用餐廳用餐時卡斯爐上出現了不該出現的動物，是什麼就不用多說了，處理的方式勉強能接受，但是給個建議，爾後若有在發生希望可以不要用贈送酒的方式給住客，畢竟不是每個人都會喝酒的！"
ChZDSUhNMG9nS0VJQ0FnSURicmNMd1pREAE,5,2 個月前,自助早餐很棒 房間也很清幽  交誼廳也夠大
ChZDSUhNMG9nS0VJQ0FnSURkel8tbEdnEAE,4,6 個月前,在宜蘭的旅程中，我選擇入住了煙波大飯店的宜蘭館。這家飯店位於宜蘭市中心，交通便利，周邊也有許多著名的景點，非常適合作為探索宜蘭的起點。一抵達飯店，我就被它的外觀所吸引。大飯店的建築設計獨特，融合了現代與傳統的元素，讓人感到舒適又有趣。進入大廳後，我被華麗的裝潢和燈光所震撼，彷彿置身於宮殿之中。工作人員熱情地迎接我們，讓我感到賓至如歸。飯店的餐廳提供了豐盛的自助早餐，有各式各樣的美食可以品嚐。我特別喜歡他們的宜蘭特色料理，口感鮮美，讓我大飽口福。整體而言，我非常滿意在煙波大飯店宜蘭館的住宿體驗。飯店的服務品質一流，設施完善，讓我感到舒適和放鬆。如果下次再來宜蘭，我一定會再次選擇入住煙波大飯店宜蘭館，並且推薦給我的親朋好友。
ChdDSUhNMG9nS0VJQ0FnSUNUajl5cXJBRRAB,5,4 個月前,環境很好！房間也很舒服～隔音也還不錯！
ChZDSUhNMG9nS0VJQ0FnSUNuZzlDcmVnEAE,5,2 週前,房間乾淨整潔，早餐豐盛
ChZDSUhNMG9nS0VJQ0FnSUN6MjZmS1pBEAE,5,4 個月前,服務第一⋯有五星級的水準，還有親子樂園好玩！繽紛的粉紅色～美麗
ChdDSUhNMG9nS0VJQ0FnSUNIaVlqVHd3RRAB,5,1 個月前,服務人員很親切！整體體驗感受很好
ChZDSUhNMG9nS0VJQ0FnSURIaDVuRkdnEAE,5,3 週前,服務超讚。超喜歡它整體設備環境。
ChZDSUhNMG9nS0VJQ0FnSUNUaTVmdUZREAE,5,4 個月前,"感謝升等家庭房
房間舒適又大
房間乾淨整潔
早午餐 好吃
用餐時間也非常親民"
ChZDSUhNMG9nS0VJQ0FnSUMxcUlUallBEAE,5,9 個月前,"飯店位置比較偏遠，附近沒有什麼超商，但外送叫得到是還好～適合入住就不出門的旅客🤣因為停車場很快就滿了，如果開出去回來會沒得停車……

房間整體都很乾淨，帶五個多月大的嫩嬰有提供嬰兒床、床圍、嬰兒澡盆！非常棒～

早餐可以享用到下午1:30，對帶著小孩的家長來說非常貼心👍🏼不用趕著吃早餐趕著退房～～
頂樓有裝置藝術及一些拍照的佈置，可惜當天下雨，戶外不開放，另外室內還有小朋友遊樂的地方，可惜沒有游泳池和健身房～但有機會會再來住～～"
ChZDSUhNMG9nS0VJQ0FnSUNkckpMUElnEAE,5,8 個月前,早餐非常棒，選擇超多，印象最深刻是有「牧羊人派」好美味喔，還有海鮮粥跟一般白粥。還有宜蘭的棕子，蠻特別的。房間很舒服，view很美就算雨天也很開心。接待人員都很年輕又親切有禮貌，退房時同樓層很多組顧客在等電梯大塞車，房務人員很聰明的請需要趕時間的顧客，去搭乘她們的工作電梯，十分貼心反應很快，大加分！之後還想再去，謝謝你們的用心
ChdDSUhNMG9nS0VJQ0FnSUR6NDlxaHZnRRAB,5,4 個月前,入住說明親切，完整；可以自助check-out，很棒！
ChZDSUhNMG9nS0VJQ0FnSUQ3Mk9Yb0R3EAE,5,1 個月前,服務人員服務態度很好、環境清潔很乾淨
ChZDSUhNMG9nS0VJQ0FnSUNuX3ZpNlpnEAE,5,2 週前,櫃檯人員服務一級棒且態度很好
ChdDSUhNMG9nS0VJQ0FnSURkMTl1ODNRRRAB,5,7 個月前,櫃檯親切貼心，環境寬敞舒適，動線規劃很明確。餐廳菜色多元化且美味，頂樓室內室外有網美景點，還有親子互動區可以好好的玩樂拍照。
ChZDSUhNMG9nS0VJQ0FnSUNEdEx6a0tREAE,4,6 個月前,"整體來說都算優質，對的起房價，但個人小觀感較不適的地方，是早餐座位太近，頗有壓力，不能放鬆用餐，是美中不足的地方！
今天會前往花蓮煙波沁海館，希望能有美好的住宿體驗！"
ChRDSUhNMG9nS0VJQ0FnSURqbE5GVRAB,5,5 個月前,櫃檯人員相當細心專業。續住協助安排相同房型非常貼心。
ChdDSUhNMG9nS0VJQ0FnSUNMN3JYVTJBRRAB,5,3 個月前,餐食很棒，如果能推薦附近景點，就更有吸引力。
ChZDSUhNMG9nS0VJQ0FnSUM3ai15eU5BEAE,5,1 個月前,環境衛生 餐點好吃 人員服務態度超好
ChZDSUhNMG9nS0VJQ0FnSURIeWRHNmFBEAE,5,3 週前,櫃檯小姐服務專業親切 餐廳派派活動也很棒
ChdDSUhNMG9nS0VJQ0FnSURIeWI2Sl9RRRAB,5,3 週前,乾淨、服務人員友善，小孩很喜歡😍😍
ChdDSUhNMG9nS0VJQ0FnSUREdzVpQTVBRRAB,1,6 個月前,櫃檯說晚上是魔術表演，時間到去問現在是不是魔術表演，只回答現在是燈光秀，之後會有。 坐了半小時只有折氣球？ 蛤？ 這是耳背沒聽到，還是智商不夠聽不懂問題？ 魔術勒？ 浪費時間
ChZDSUhNMG9nS0VJQ0FnSURkdHFiVE1BEAE,5,7 個月前,結婚40週年二對夫妻選擇宜蘭三天二夜旅遊，煙波飯店工作人員都親切有禮，慢活早餐最優，尤為安排入住接待吳抒恒小姐最為貼心，因來煙波途中車子故障，等車行救援人員時，接到她關心提醒入住電話，待告知車況後提醒我們路上開車小心不急，近八點才入住也即時關心我們車況，因為入住晚也好意將退房時間延長到下午二時，但我們也有即定行程也好意婉謝，結果我先生半夜腸胃出狀況，真的計劃趕不上變化，餐廳也備清粥土司供食，煙波飯店育才有此善意暖心優貭員工，公司真有福氣，以後會再度光臨
ChZDSUhNMG9nS0VJQ0FnSUROaW8yZE9REAE,5,8 個月前,"是很不錯的飯店體驗！！
寒假來入住煙波宜蘭館 房間乾淨寬敞
竟然小冰箱還有附可口可樂
晚上有宵夜吧 裡面的東西也都不錯
（幾乎都是甜食 但我喜歡）
飯店不主動提供備品 如果自備可以抽點數
房間隔音也蠻好的都沒有聽到什麼外面的聲音
浴缸自己泡的話空間也是蠻大蠻舒適
停車的車位也蠻大的 出入口是相同的
但是有燈會提醒是否有來車～
早餐的選擇也蠻多的 吃起來很滿足
比較可惜的點是飯店附近沒什麼東西
要開車騎車才能到比較熱鬧的點
如果怕晚上會餓的話 就要先買好東西去
還有飯店的電視沒有YouTube之類的
有機會還會想再入住一次
（現在還可以六點入住兩點退房 賴床人的福音）
推薦大家來住 讚讚"
ChZDSUhNMG9nS0VJQ0FnSURiOXR6a0l3EAE,5,2 個月前,晚餐火鍋好好吃，青菜選擇也好多，服務也很親切。讚讚讚
ChZDSUhNMG9nS0VJQ0FnSUM3ajlDQU9REAE,5,1 個月前,"有提供宵夜，很棒！
服務也很好"
ChZDSUhNMG9nS0VJQ0FnSUN6X3R1VVdBEAE,5,4 個月前,覺得很開心，跟朋友一起來，櫃檯人員很親切
ChdDSUhNMG9nS0VJQ0FnSUNyd3VxU3RRRRAB,4,3 個月前,"房務乾淨
餐點樸實無華有點可口
冷氣很涼
讚"
ChdDSUhNMG9nS0VJQ0FnSUNydmMtUGdBRRAB,4,3 個月前,房間的冷氣不冷，冷氣長長一條，卻只有一個小地方有風
ChdDSUhNMG9nS0VJQ0FnSURib3JxSXh3RRAB,4,2 個月前,餐廳上菜慢，但小丑表演救了一切，小孩很開心
ChdDSUhNMG9nS0VJQ0FnSUQ5bnNMeTd3RRAB,4,6 個月前,房間乾淨，空間算舒適，各方面中規中矩，只是室內停車場位置少了點，飯店位置方面比較偏僻，算是優點也是缺點
ChdDSUhNMG9nS0VJQ0FnSUMxOVpXdzJRRRAB,5,9 個月前,"提倡環保♻️
房間提供：洗髮精、沐浴乳、洗手精、免洗拖鞋。
不主動提股免洗牙刷、牙膏。也沒有洗面乳、梳子等等。

這次住10樓邊間，景觀真的很好，房間也非常乾淨，睡得很舒服。

這次住宿預訂了早晚餐，煙波早餐改早午餐，伙食豐富很多，讓人驚艷。
相對晚餐，這次吃火鍋，真的覺得很後悔預定（簡單說不如出去吃聚、築間等還比較值得）豬肉有肉味、炸豬肉條用隨3色蝦餅一起炸，炸起來很繽紛漂亮，但蝦餅屑有些很硬阿！還有豬肉條為什麼是搭配巧克力醬，真的好奇怪，而且豬肉筋也多難咬。

早餐跟晚餐天壤之別，早餐飲品都比晚餐多3-4倍選擇。

頂樓的兒童空間要穿襪子才能進去。"
ChdDSUhNMG9nS0VJQ0FnSUNkN05XaTlBRRAB,1,8 個月前,"我住台南館非常多次，第一次住宜蘭館生氣透了 忍耐住了三天！畢竟都訂了！

對母嬰一點都不友善的飯店，嬰兒半夜要泡奶必須走到一樓去找飲水機熱水，原因是怕客人燙傷把飲水機熱水鎖起來！

早上要泡奶要等非常久的電梯，跟飯店反應回答說可以用保溫壺煮，將心比心啦 你家嬰兒妳敢用飯店提供的熱水壺煮給他嗎？

哪個腦袋有洞的人做這種決策！
難道一樓飲水機就不會燙到人？"
ChZDSUhNMG9nS0VJQ0FnSUNUMXJMWEd3EAE,5,4 個月前,值得推薦服務親切環境舒適服務親切環境舒適，最主要的是服務專員一級讚
ChZDSUhNMG9nS0VJQ0FnSURiMmFIckl3EAE,5,2 個月前,服務好，餐點好吃，很適合空
ChdDSUhNMG9nS0VJQ0FnSUN0amR5WWdRRRAB,1,8 個月前,"作為一間旅遊聖地的旅館，平常日的五點半就已借不到腳踏車，這是我見過最糟糕的服務。尤其地處偏遠，離市中心有段距離，沒有單車來這裡很不方便。本來構想要來騎腳踏車出去吃個飯，結果還是得被迫開車出門，心情就非常不好。

腳踏車提供那麼稀少，乾脆就不要提供算了，省得讓顧客更感覺火大。

總之，以後不會再來了！

也奉勸有想來騎單車的旅客要有借不到車的心理準備。"
ChdDSUhNMG9nS0VJQ0FnSURWZ0l6dHZ3RRAB,5,10 個月前,"房間很乾淨、空間也舒適
服務人員均都很好
早餐選擇豐富且多，只是桌椅位置走道偏擠。
可以讓同一桌的小孩一直撞到我坐的椅子。
很想好好吃個早餐，但吵雜些"
ChdDSUhNMG9nS0VJQ0FnSUNVMzRHTzhRRRAB,4,7 個月前,"幾年前第一次入住後，就成了口袋名單
之後又住了幾次，喜歡附近夜晚的安靜
服務人員親切的笑容，此次住宿，豐盛
的早餐比之前更讓我為之驚豔，再次感
受到飯店的用心，日後依舊會是我的首選"
ChZDSUhNMG9nS0VJQ0FnSURuZ2ZUV0lREAE,5,1 週前,餐點好吃，服務態度佳
ChdDSUhNMG9nS0VJQ0FnSUNOa2FtbGl3RRAB,4,8 個月前,"飯店的地點是安靜的住宅區，周邊晚上沒什麼可以逛的，可以好好待在飯店裡休息。

抵達時剛好碰上很多旅客在排隊辦理check in，飯店大廳一角有3台可以自助辦理check in 的機器，可以試試看，用法不是太困難，check in 的手續很快就處裡好，並拿到房卡。

客房空間頗寬敞，整理得很乾淨，兩張雙人床，窗邊還有張沙發，電視有點小台，跟房間比起來的比例有點太小。淋浴間跟馬桶是分開的，還有洗手台是在走道旁，有點不方便。

早餐菜色很多樣化，甜的、鹹的、冷的、熱的、中式、西式還有現燙的青菜，早餐時間剛好碰上長輩團吃早餐，用餐品質稍微差了一點，拿菜時又不得不禮讓很多不管基本禮貌的長輩們，吃個早餐有點累。"
ChZDSUhNMG9nS0VJQ0FnSUR0MGRTZURBEAE,4,8 個月前,"1.房間隔音不好，很清楚聽到樓上小孩子蹦蹦跳跳的聲音。
2.早餐小而美，而且可以吃到下午1:30又不限時間真的很讚。
3.晚上的暗黑派對，用餐環境太過擁擠。
4.四人房的空間設計蠻不錯，空間寬敞。"
ChZDSUhNMG9nS0VJQ0FnSUNIemZEOFdBEAE,5,1 個月前,暗黑拍拍精彩萬分，玩得愉快。讚👍
ChZDSUhNMG9nS0VJQ0FnSUN6ai11bkJ3EAE,4,4 個月前,早午餐時間10：00到1:30。遇到團體客，非常吵雜。
ChdDSUhNMG9nS0VJQ0FnSUM3MUotTThnRRAB,5,2 個月前,"住進去很舒服👍👍
服務人員都很親切👍👍👍"
ChdDSUhNMG9nS0VJQ0FnSURuZ2VTYmhnRRAB,5,1 週前,服務親切，住房舒適額
ChdDSUhNMG9nS0VJQ0FnSUNiOVlqV3JnRRAB,5,2 個月前,房間很乾淨舒適，晚上派對也很精彩😊
ChdDSUhNMG9nS0VJQ0FnSUNOb0pXeWhRRRAB,5,9 個月前,"可以晚入住晚退房的飯店，非常適合現代人的旅行模式！
住飯店就是要睡到開心再離開呀，選煙波就可以！

◆地點
很偏遠，雖然是宜蘭市，但從車站過來需要走3.4公里
如果討厭走路的人需要自行叫車
喜歡走路的人就慢慢走過去吧。
但也因為偏僻，整個感覺也格外清幽

◆環境
因為偏僻所以環境清閒，停車過馬路都不會急躁
喜歡晨跑可以繞著附近跑XD

◆設施
有腳踏車可以借，但數量不多(只有七台是不是有點少)
頂樓可以空間拍照，但個人覺得沒有很好看
沒有健身房、泳池(想運動的人可能會失望)
房間很大，還有沙發很舒適
電視夠大、床也好睡

◆服務
服務很好，友善又親切
而且還有午茶時段、晚餐後的宵夜時段
未免也太多了，可以一直吃真的蠻棒的
因為東西遺漏在飯店，客服也耐心回答非常感謝
也協助寄回，雖然沒有全找到...

◆餐點
超好吃，而且早餐時段有冰淇淋好意外
選擇很多，可以吃到超飽"
ChdDSUhNMG9nS0VJQ0FnSUNsd1lXam13RRAB,2,10 個月前,"先講優點：
1.停車場方便，有一樓跟地下室
2.床很舒服，舒服到想買一頂
3.有浴缸，水溫水壓都很不錯

缺點：
1.一泊二食的晚餐真的是可以不用，知名飯店要做一泊二食應該要更用心一點
2.晚上八點半有暗黑派派活動，可能是類似Happy hour的概念，但連飲料都沒有......要自費的話選項也只有啤酒
3.很少遇到早餐的飲料沒有冰的茶類的，只有化學感很重的葡萄汁

結論：
要來的話可以考慮附早餐就好"
ChZDSUhNMG9nS0VJQ0FnSUNOeHBHX1RREAE,5,8 個月前,"服務好，有人情味
有什麼問題馬上解決
環境優美 氣氛佳
生日有卡片祝福，可惜沒有生日禮
下次還會再來

提出問題都有獲得解決很好喔～

到餐廳用餐過後提點小建議參考：
餐盤杯子餐具都放置下方，可以充分利用空間很好，但台灣漸漸邁入超高齡社會，對老人家比較不友善喔，老人家腰骨不好，不方便彎腰取用餐具，建議可以有一小區餐具擺放給老人家及行動不便使用，或者餐具最上面用抽屜式的拉出來，方便拿取餐具喔，提供參考建議，謝謝🙏"
ChdDSUhNMG9nS0VJQ0FnSUMxMUpMaXFBRRAB,5,9 個月前,"櫃檯人員親切，大廳空間寬敞
房間床軟硬適中，冷氣隔音都OK
一泊二食的晚餐，應該不該只有火鍋
選項種類可以再豐富點
即使是火鍋希望自助吧可以多些餃類
且沒有紙巾和一般水還是正常飲料供應
R樓應該可以增加兒童遊戲室，對小孩多些娛樂場合放電比較好
暗暗派對舞蹈老師以及魔術師都超厲害，表演超棒，值得回訪，但一樣是食物種類和沒有飲料問題，餐點改善會比較好。"
ChdDSUhNMG9nS0VJQ0FnSURqc295LXJnRRAB,5,5 個月前,飯店的晚餐本來以為是套餐，沒想到是火鍋，還有蔬菜吃到飽👍
ChZDSUhNMG9nS0VJQ0FnSUQ5eEtPbFd3EAE,4,7 個月前,"建議入住要攜帶潤髮乳、梳子、以及個人洗漱用品，因為貴飯店為環保旅店～
飯店位置附近吃東西不太方便
但房間蠻安靜的隔音還不錯晚上好入眠
早餐選擇多樣化 讚👍"
